Date,Open,High,Low,Close,Volume,abs_return,volatility,volatility_next_day,abs_return_next_day
2010-01-04,1116.56005859375,1133.8699951171875,1116.56005859375,1132.989990234375,3991400000.0,0.0147147764369412,17.3099365234375,6.969970703125,0.003407894015045775
2010-01-05,1132.6600341796875,1136.6300048828125,1129.6600341796875,1136.52001953125,2491020000.0,0.003407894015045775,6.969970703125,5.239990234375,0.0012591715844043727
2010-01-06,1135.7099609375,1139.18994140625,1133.949951171875,1137.1400146484375,4972660000.0,0.0012591715844043727,5.239990234375,11.1400146484375,0.004769924209771813
2010-01-07,1136.27001953125,1142.4599609375,1131.3199462890625,1141.68994140625,5270680000.0,0.004769924209771813,11.1400146484375,9.1700439453125,0.0039104626496017396
2010-01-08,1140.52001953125,1145.3900146484375,1136.219970703125,1144.97998046875,4389590000.0,0.0039104626496017396,9.1700439453125,7.719970703125,0.0008901004974166207
2010-01-11,1145.9599609375,1149.739990234375,1142.02001953125,1146.97998046875,4255780000.0,0.0008901004974166207,7.719970703125,12.0400390625,0.0066357939708596245
2010-01-12,1143.81005859375,1143.81005859375,1131.77001953125,1136.219970703125,4716160000.0,0.0066357939708596245,12.0400390625,15.219970703125,0.007359466360067852
2010-01-13,1137.31005859375,1148.4000244140625,1133.1800537109375,1145.6800537109375,4170360000.0,0.007359466360067852,15.219970703125,6.6099853515625,0.0024264254383745154
2010-01-14,1145.6800537109375,1150.4100341796875,1143.800048828125,1148.4599609375,3915200000.0,0.0024264254383745154,6.6099853515625,16.3800048828125,0.010185360283561519
2010-01-15,1147.719970703125,1147.77001953125,1131.3900146484375,1136.030029296875,4758730000.0,0.010185360283561519,16.3800048828125,14.679931640625,0.012499626599363574
2010-01-19,1136.030029296875,1150.449951171875,1135.77001953125,1150.22998046875,4724830000.0,0.012499626599363574,14.679931640625,18.699951171875,0.008632703977432597
2010-01-20,1147.949951171875,1147.949951171875,1129.25,1138.0400390625,4810560000.0,0.008632703977432597,18.699951171875,26.739990234375,0.019496322228388797
2010-01-21,1138.6800537109375,1141.5799560546875,1114.8399658203125,1116.47998046875,6874290000.0,0.019496322228388797,26.739990234375,25.3099365234375,0.021273145143834153
2010-01-22,1115.489990234375,1115.489990234375,1090.1800537109375,1091.760009765625,6208650000.0,0.021273145143834153,25.3099365234375,10.5699462890625,0.0040095247024200965
2010-01-25,1092.4000244140625,1102.969970703125,1092.4000244140625,1096.780029296875,4481390000.0,0.0040095247024200965,10.5699462890625,13.8299560546875,0.003312652601808619
2010-01-26,1095.800048828125,1103.68994140625,1089.8599853515625,1092.1700439453125,4731910000.0,0.003312652601808619,13.8299560546875,16.4000244140625,0.005091908797281931
2010-01-27,1091.93994140625,1099.510009765625,1083.1099853515625,1097.5,5319120000.0,0.005091908797281931,16.4000244140625,21.760009765625,0.011304298183929737
2010-01-28,1096.9300537109375,1100.219970703125,1078.4599609375,1084.530029296875,5452400000.0,0.011304298183929737,21.760009765625,24.8599853515625,0.012633196108376701
2010-01-29,1087.6099853515625,1096.449951171875,1071.5899658203125,1073.8699951171875,5412850000.0,0.012633196108376701,24.8599853515625,15.489990234375,0.014247200876359094
2010-02-01,1073.8900146484375,1089.3800048828125,1073.8900146484375,1089.18994140625,4077610000.0,0.014247200876359094,15.489990234375,16.77001953125,0.012173658884015011
2010-02-02,1090.050048828125,1104.72998046875,1087.9599609375,1103.3199462890625,4749540000.0,0.012173658884015011,16.77001953125,8.75,0.0030799554026982633
2010-02-03,1100.6700439453125,1102.719970703125,1093.969970703125,1097.280029296875,4285450000.0,0.0030799554026982633,8.75,34.469970703125,0.031114162359022556
2010-02-04,1097.25,1097.25,1062.780029296875,1063.1099853515625,5859690000.0,0.031114162359022556,34.469970703125,22.6300048828125,0.0019452188649406448
2010-02-05,1064.1199951171875,1067.1300048828125,1044.5,1066.18994140625,6438900000.0,0.0019452188649406448,22.6300048828125,14.68994140625,0.008230818529033903
2010-02-08,1065.510009765625,1071.199951171875,1056.510009765625,1056.739990234375,4089820000.0,0.008230818529033903,14.68994140625,19.219970703125,0.009867328603415104
2010-02-09,1060.06005859375,1079.280029296875,1060.06005859375,1070.52001953125,5114260000.0,0.009867328603415104,19.219970703125,14.330078125,0.001449077060703867
2010-02-10,1069.6800537109375,1073.6700439453125,1059.3399658203125,1068.1300048828125,4251450000.0,0.001449077060703867,14.330078125,19.4500732421875,0.010655042055402833
2010-02-11,1067.0999755859375,1080.0400390625,1060.5899658203125,1078.469970703125,4400870000.0,0.010655042055402833,19.4500732421875,14.840087890625,0.0004088864967843868
2010-02-12,1075.949951171875,1077.81005859375,1062.969970703125,1075.510009765625,4160680000.0,0.0004088864967843868,14.840087890625,16.5400390625,0.014585814649907982
2010-02-16,1079.1300048828125,1095.6700439453125,1079.1300048828125,1094.8699951171875,4080770000.0,0.014585814649907982,16.5400390625,6.31005859375,0.00307442030411448
2010-02-17,1096.1400146484375,1101.030029296875,1094.719970703125,1099.510009765625,4259230000.0,0.00307442030411448,6.31005859375,10.760009765625,0.007024349196412764
2010-02-18,1099.030029296875,1108.239990234375,1097.47998046875,1106.75,3878620000.0,0.007024349196412764,10.760009765625,11.6199951171875,0.0033288892196638446
2010-02-19,1105.489990234375,1112.4200439453125,1100.800048828125,1109.1700439453125,3944280000.0,0.0033288892196638446,11.6199951171875,6.9100341796875,0.0017927839949324325
2010-02-22,1110.0,1112.2900390625,1105.3800048828125,1108.010009765625,3814440000.0,0.0017927839949324325,6.9100341796875,16.39990234375,0.011638944606361293
2010-02-23,1107.489990234375,1108.5799560546875,1092.1800537109375,1094.5999755859375,4521050000.0,0.011638944606361293,16.39990234375,10.9200439453125,0.008531855807571147
2010-02-24,1095.8900146484375,1106.4200439453125,1095.5,1105.239990234375,4168360000.0,0.008531855807571147,10.9200439453125,17.47998046875,0.0015436700328265434
2010-02-25,1101.239990234375,1103.5,1086.02001953125,1102.93994140625,4521130000.0,0.0015436700328265434,17.47998046875,9.679931640625,0.0012600985216223589
2010-02-26,1103.0999755859375,1107.239990234375,1097.56005859375,1104.489990234375,3945190000.0,0.0012600985216223589,9.679931640625,10.75,0.009363443333481684
2010-03-01,1105.3599853515625,1116.1099853515625,1105.3599853515625,1115.7099609375,3847640000.0,0.009363443333481684,10.75,6.949951171875,0.0011638649759260268
2010-03-02,1117.010009765625,1123.4599609375,1116.510009765625,1118.31005859375,4134680000.0,0.0011638649759260268,6.949951171875,9.06005859375,0.000509171577080714
2010-03-03,1119.3599853515625,1125.6400146484375,1116.5799560546875,1118.7900390625,3951320000.0,0.000509171577080714,9.06005859375,7.0699462890625,0.003440181216254968
2010-03-04,1119.1199951171875,1123.72998046875,1116.6600341796875,1122.969970703125,3945010000.0,0.003440181216254968,7.0699462890625,14.260009765625,0.01206978465730055
2010-03-05,1125.1199951171875,1139.3800048828125,1125.1199951171875,1138.699951171875,4133000000.0,0.01206978465730055,14.260009765625,4.280029296875,8.782113825845858e-05
2010-03-08,1138.4000244140625,1141.050048828125,1136.77001953125,1138.5,3774680000.0,8.782113825845858e-05,4.280029296875,10.469970703125,0.002540430772242022
2010-03-09,1137.56005859375,1145.3699951171875,1134.9000244140625,1140.449951171875,5185570000.0,0.002540430772242022,10.469970703125,8.1700439453125,0.004727170885380746
2010-03-10,1140.219970703125,1148.260009765625,1140.0899658203125,1145.6099853515625,5469120000.0,0.004727170885380746,8.1700439453125,11.25,0.005489728234656377
2010-03-11,1143.9599609375,1150.239990234375,1138.989990234375,1150.239990234375,4669060000.0,0.005489728234656377,11.25,6.4400634765625,0.0014934061191282323
2010-03-12,1151.7099609375,1153.4100341796875,1146.969970703125,1149.989990234375,4928160000.0,0.0014934061191282323,6.4400634765625,9.530029296875,0.0017239257296233997
2010-03-15,1148.530029296875,1150.97998046875,1141.449951171875,1150.510009765625,4164110000.0,0.0017239257296233997,9.530029296875,9.9300537109375,0.007498940080077653
2010-03-16,1150.8299560546875,1160.280029296875,1150.3499755859375,1159.4599609375,4369770000.0,0.007498940080077653,9.9300537109375,9.9000244140625,0.005405469117348058
2010-03-17,1159.93994140625,1169.8399658203125,1159.93994140625,1166.2099609375,4963200000.0,0.005405469117348058,9.9000244140625,6.6099853515625,0.00025730306815589804
2010-03-18,1166.1300048828125,1167.77001953125,1161.1600341796875,1165.8299560546875,4234510000.0,0.00025730306815589804,6.6099853515625,13.8699951171875,0.005811386999639966
2010-03-19,1166.6800537109375,1169.199951171875,1155.3299560546875,1159.9000244140625,5212410000.0,0.005811386999639966,13.8699951171875,14.93994140625,0.007396896602938
2010-03-22,1157.25,1167.8199462890625,1152.8800048828125,1165.81005859375,4261680000.0,0.007396896602938,14.93994140625,10.8900146484375,0.006601175714404417
2010-03-23,1166.469970703125,1174.719970703125,1163.8299560546875,1174.1700439453125,4411640000.0,0.006601175714404417,10.8900146484375,7.030029296875,0.004246593908163399
2010-03-24,1172.699951171875,1173.0400390625,1166.010009765625,1167.719970703125,4705750000.0,0.004246593908163399,7.030029296875,15.5999755859375,0.0036751610817280455
2010-03-25,1170.030029296875,1180.68994140625,1165.0899658203125,1165.72998046875,5668900000.0,0.0036751610817280455,15.5999755859375,12.4500732421875,0.0008478993059458024
2010-03-26,1167.5799560546875,1173.9300537109375,1161.47998046875,1166.5899658203125,4708420000.0,0.0008478993059458024,12.4500732421875,7.1400146484375,0.0047186458538054
2010-03-29,1167.7099609375,1174.8499755859375,1167.7099609375,1173.219970703125,4375580000.0,0.0047186458538054,7.1400146484375,8.909912109375,0.00040892904685835995
2010-03-30,1173.75,1177.8299560546875,1168.9200439453125,1173.27001953125,4085000000.0,0.00040892904685835995,8.909912109375,8.7900390625,0.001979898689193514
2010-03-31,1171.75,1174.56005859375,1165.77001953125,1169.4300537109375,4484340000.0,0.001979898689193514,8.7900390625,10.7401123046875,0.005865624370747399
2010-04-01,1171.22998046875,1181.4300537109375,1170.68994140625,1178.0999755859375,4006870000.0,0.005865624370747399,10.7401123046875,9.02001953125,0.0074063855893832554
2010-04-05,1178.7099609375,1187.72998046875,1178.7099609375,1187.43994140625,3881620000.0,0.0074063855893832554,9.02001953125,9.030029296875,0.002891992152159669
2010-04-06,1186.010009765625,1191.800048828125,1182.77001953125,1189.43994140625,4086180000.0,0.002891992152159669,9.030029296875,12.3499755859375,0.004864402844468553
2010-04-07,1188.22998046875,1189.5999755859375,1177.25,1182.449951171875,5101430000.0,0.004864402844468553,12.3499755859375,13.4300537109375,0.003968640919187645
2010-04-08,1181.75,1188.550048828125,1175.1199951171875,1186.43994140625,4726970000.0,0.003968640919187645,13.4300537109375,7.510009765625,0.005810693814831255
2010-04-09,1187.469970703125,1194.6600341796875,1187.1500244140625,1194.3699951171875,4511570000.0,0.005810693814831255,7.510009765625,4.489990234375,0.0012888003899908346
2010-04-12,1194.93994140625,1199.199951171875,1194.7099609375,1196.47998046875,4607090000.0,0.0012888003899908346,4.489990234375,10.2200927734375,0.0011372706728698374
2010-04-13,1195.93994140625,1199.0400390625,1188.8199462890625,1197.300048828125,5403580000.0,0.0011372706728698374,10.2200927734375,11.9600830078125,0.009977628571556594
2010-04-14,1198.68994140625,1210.6500244140625,1198.68994140625,1210.6500244140625,5760040000.0,0.009977628571556594,11.9600830078125,5.4200439453125,0.0007433487776736863
2010-04-15,1210.77001953125,1213.9200439453125,1208.5,1211.6700439453125,5995330000.0,0.0007433487776736863,5.4200439453125,23.4000244140625,0.014907028274875417
2010-04-16,1210.1700439453125,1210.1700439453125,1186.77001953125,1192.1300048828125,8108470000.0,0.014907028274875417,23.4000244140625,14.18994140625,0.004580273366378041
2010-04-19,1192.06005859375,1197.8699951171875,1183.6800537109375,1197.52001953125,6597740000.0,0.004580273366378041,14.18994140625,9.5399169921875,0.00678042819084603
2010-04-20,1199.0400390625,1208.5799560546875,1199.0400390625,1207.1700439453125,5316590000.0,0.00678042819084603,9.5399169921875,12.1400146484375,0.0010107133593654804
2010-04-21,1207.1600341796875,1210.989990234375,1198.8499755859375,1205.93994140625,5724310000.0,0.0010107133593654804,12.1400146484375,20.080078125,0.005114280273238045
2010-04-22,1202.52001953125,1210.27001953125,1190.18994140625,1208.6700439453125,6035780000.0,0.005114280273238045,20.080078125,12.1800537109375,0.0077906018178508845
2010-04-23,1207.8699951171875,1217.280029296875,1205.0999755859375,1217.280029296875,5326060000.0,0.0077906018178508845,12.1800537109375,8.7301025390625,0.004124575975475809
2010-04-26,1217.0699462890625,1219.800048828125,1211.0699462890625,1212.050048828125,5647760000.0,0.004124575975475809,8.7301025390625,29.760009765625,0.02166265708132791
2010-04-27,1209.9200439453125,1211.3800048828125,1181.6199951171875,1183.7099609375,7454540000.0,0.02166265708132791,29.760009765625,13.239990234375,0.005715074183126187
2010-04-28,1184.5899658203125,1195.050048828125,1181.81005859375,1191.3599853515625,6342310000.0,0.005715074183126187,13.239990234375,16.0599365234375,0.011296388097853473
2010-04-29,1193.300048828125,1209.3599853515625,1193.300048828125,1206.780029296875,6059410000.0,0.011296388097853473,16.0599365234375,21.6700439453125,0.016639523521474107
2010-04-30,1206.77001953125,1207.989990234375,1186.3199462890625,1186.68994140625,6048260000.0,0.016639523521474107,21.6700439453125,16.550048828125,0.011509577997887818
2010-05-03,1188.5799560546875,1205.1300048828125,1188.5799560546875,1202.260009765625,4938050000.0,0.011509577997887818,16.550048828125,29.3800048828125,0.01995826673408142
2010-05-04,1197.5,1197.5,1168.1199951171875,1173.5999755859375,6594720000.0,0.01995826673408142,29.3800048828125,17.7999267578125,0.002882209935799392
2010-05-05,1169.239990234375,1175.949951171875,1158.1500244140625,1165.8699951171875,6795940000.0,0.002882209935799392,17.7999267578125,101.7899169921875,0.031115254742283487
2010-05-06,1164.3800048828125,1167.5799560546875,1065.7900390625,1128.1500244140625,10617810000.0,0.031115254742283487,101.7899169921875,40.97998046875,0.014338473895860718
2010-05-07,1127.0400390625,1135.1300048828125,1094.1500244140625,1110.8800048828125,9472910000.0,0.014338473895860718,40.97998046875,41.5799560546875,0.0333787415555717
2010-05-10,1122.27001953125,1163.8499755859375,1122.27001953125,1159.72998046875,6893700000.0,0.0333787415555717,41.5799560546875,22.77001953125,0.0005188349763811329
2010-05-11,1156.3900146484375,1170.47998046875,1147.7099609375,1155.7900390625,5842550000.0,0.0005188349763811329,22.77001953125,17.43994140625,0.014055364218903967
2010-05-12,1155.4300537109375,1172.8699951171875,1155.4300537109375,1171.6700439453125,5225460000.0,0.014055364218903967,17.43994140625,17.429931640625,0.010768945707486974
2010-05-13,1170.0400390625,1173.5699462890625,1156.1400146484375,1157.43994140625,4870640000.0,0.010768945707486974,17.429931640625,31.0499267578125,0.018588035486355053
2010-05-14,1157.18994140625,1157.18994140625,1126.1400146484375,1135.6800537109375,6126400000.0,0.018588035486355053,31.0499267578125,26.9200439453125,0.00036948040314608264
2010-05-17,1136.52001953125,1141.8800048828125,1114.9599609375,1136.93994140625,5922920000.0,0.00036948040314608264,26.9200439453125,31.4600830078125,0.0157888090818132
2010-05-18,1138.780029296875,1148.6600341796875,1117.199951171875,1120.800048828125,6170840000.0,0.0157888090818132,31.4600830078125,23.6099853515625,0.00403717291261631
2010-05-19,1119.5699462890625,1124.27001953125,1100.6600341796875,1115.050048828125,6765800000.0,0.00403717291261631,23.6099853515625,35.760009765625,0.032284574840136436
2010-05-20,1107.3399658203125,1107.3399658203125,1071.5799560546875,1071.5899658203125,8328570000.0,0.032284574840136436,35.760009765625,34.260009765625,0.019142412770728198
2010-05-21,1067.260009765625,1090.1600341796875,1055.9000244140625,1087.68994140625,5452130000.0,0.019142412770728198,34.260009765625,17.25,0.010260149138278907
2010-05-24,1084.780029296875,1089.949951171875,1072.699951171875,1073.6500244140625,5224040000.0,0.010260149138278907,17.25,33.969970703125,0.006192487567622584
2010-05-25,1067.4200439453125,1074.75,1040.780029296875,1074.030029296875,7329580000.0,0.006192487567622584,33.969970703125,25.1600341796875,0.00702927776134551
2010-05-26,1075.510009765625,1090.75,1065.5899658203125,1067.949951171875,4521050000.0,0.00702927776134551,25.1600341796875,29.25,0.026799630017658248
2010-05-27,1074.27001953125,1103.52001953125,1074.27001953125,1103.06005859375,5698460000.0,0.026799630017658248,29.25,17.8099365234375,0.011953611087707754
2010-05-28,1102.5899658203125,1102.5899658203125,1084.780029296875,1089.4100341796875,4871210000.0,0.011953611087707754,17.8099365234375,24.8800048828125,0.01525805862742813
2010-06-01,1087.300048828125,1094.77001953125,1069.8900146484375,1070.7099609375,5271480000.0,0.01525805862742813,24.8800048828125,26.530029296875,0.023643763698652735
2010-06-02,1073.010009765625,1098.56005859375,1072.030029296875,1098.3800048828125,5026360000.0,0.023643763698652735,26.530029296875,13.8599853515625,0.0036493783892143704
2010-06-03,1098.8199462890625,1105.6700439453125,1091.81005859375,1102.8299560546875,4995970000.0,0.0036493783892143704,13.8599853515625,37.9300537109375,0.030543636997894835
2010-06-04,1098.4300537109375,1098.4300537109375,1060.5,1064.8800048828125,6180580000.0,0.030543636997894835,37.9300537109375,21.5,0.014420546808223828
2010-06-07,1065.8399658203125,1071.3599853515625,1049.8599853515625,1050.469970703125,5467560000.0,0.014420546808223828,21.5,20.97998046875,0.010648871615508683
2010-06-08,1050.81005859375,1063.1500244140625,1042.1700439453125,1062.0,6192750000.0,0.010648871615508683,20.97998046875,25.489990234375,0.006643197924017878
2010-06-09,1062.75,1077.739990234375,1052.25,1055.68994140625,5983200000.0,0.006643197924017878,25.489990234375,29.0799560546875,0.02651184466055237
2010-06-10,1058.77001953125,1087.8499755859375,1058.77001953125,1086.8399658203125,5144780000.0,0.02651184466055237,29.0799560546875,15.1300048828125,0.008266707587910298
2010-06-11,1082.6500244140625,1092.25,1077.1199951171875,1091.5999755859375,4059280000.0,0.008266707587910298,15.1300048828125,16.8800048828125,0.004904105129851598
2010-06-14,1095.0,1105.9100341796875,1089.030029296875,1089.6300048828125,4425830000.0,0.004904105129851598,16.8800048828125,24.3800048828125,0.02201228030452864
2010-06-15,1091.2099609375,1115.5899658203125,1091.2099609375,1115.22998046875,4644490000.0,0.02201228030452864,24.3800048828125,11.6099853515625,0.000529582781250863
2010-06-16,1114.02001953125,1118.739990234375,1107.1300048828125,1114.6099853515625,5002600000.0,0.000529582781250863,11.6099853515625,11.8499755859375,5.381690962303224e-05
2010-06-17,1115.97998046875,1117.719970703125,1105.8699951171875,1116.0400390625,4557760000.0,5.381690962303224e-05,11.8499755859375,7.0799560546875,0.00120948210345988
2010-06-18,1116.1600341796875,1121.010009765625,1113.9300537109375,1117.510009765625,4555360000.0,0.00120948210345988,7.0799560546875,22.989990234375,0.008541301184531766
2010-06-21,1122.7900390625,1131.22998046875,1108.239990234375,1113.199951171875,4514360000.0,0.008541301184531766,22.989990234375,24.3199462890625,0.016689079282578574
2010-06-22,1113.9000244140625,1118.5,1094.1800537109375,1095.31005859375,4514380000.0,0.016689079282578574,24.3199462890625,14.3299560546875,0.003221982529293612
2010-06-23,1095.5699462890625,1099.6400146484375,1085.31005859375,1092.0400390625,4526150000.0,0.003221982529293612,14.3299560546875,19.330078125,0.015803132607854247
2010-06-24,1090.9300537109375,1090.9300537109375,1071.5999755859375,1073.68994140625,4814830000.0,0.015803132607854247,19.330078125,15.6700439453125,0.0015440742418236675
2010-06-25,1075.0999755859375,1083.56005859375,1067.8900146484375,1076.760009765625,5128840000.0,0.0015440742418236675,15.6700439453125,11.1500244140625,0.0027193073883410674
2010-06-28,1077.5,1082.5999755859375,1071.449951171875,1074.5699462890625,3896410000.0,0.0027193073883410674,11.1500244140625,35.919921875,0.02787786951001265
2010-06-29,1071.0999755859375,1071.0999755859375,1035.1800537109375,1041.239990234375,6136700000.0,0.02787786951001265,35.919921875,19.75,0.009466150055347861
2010-06-30,1040.56005859375,1048.0799560546875,1028.3299560546875,1030.7099609375,5067080000.0,0.009466150055347861,19.75,22.66998291015625,0.003617477021692668
2010-07-01,1031.0999755859375,1033.5799560546875,1010.9099731445312,1027.3699951171875,6435770000.0,0.003617477021692668,22.66998291015625,17.01995849609375,0.0049335933477056325
2010-07-02,1027.6500244140625,1032.949951171875,1015.9299926757812,1022.5800170898438,3968500000.0,0.0049335933477056325,17.01995849609375,24.150024414062386,2.909008701260598e-05
2010-07-06,1028.0899658203125,1042.5,1018.3499755859376,1028.06005859375,4691240000.0,2.909008701260598e-05,24.150024414062386,32.3499755859375,0.03084953357544684
2010-07-07,1028.5400390625,1060.8900146484375,1028.5400390625,1060.27001953125,4931220000.0,0.03084953357544684,32.3499755859375,13.010009765625,0.006896055913557152
2010-07-08,1062.9200439453125,1071.25,1058.239990234375,1070.25,4548460000.0,0.006896055913557152,13.010009765625,10.06005859375,0.00696866972209248
2010-07-09,1070.5,1078.1600341796875,1068.0999755859375,1077.9599609375,3506570000.0,0.00696866972209248,10.06005859375,10.330078125,0.0014110445854733573
2010-07-12,1077.22998046875,1080.780029296875,1070.449951171875,1078.75,3426990000.0,0.0014110445854733573,10.330078125,18.8099365234375,0.013593615948155842
2010-07-13,1080.6500244140625,1099.4599609375,1080.6500244140625,1095.3399658203125,4640460000.0,0.013593615948155842,18.8099365234375,11.39990234375,0.0004015492849938113
2010-07-14,1095.6099853515625,1099.0799560546875,1087.6800537109375,1095.1700439453125,4521050000.0,0.0004015492849938113,11.39990234375,18.1300048828125,0.0018456769579032182
2010-07-15,1094.4599609375,1098.6600341796875,1080.530029296875,1096.47998046875,4552470000.0,0.0018456769579032182,18.1300048828125,30.530029296875,0.026484409516585483
2010-07-16,1093.8499755859375,1093.8499755859375,1063.3199462890625,1064.8800048828125,5297350000.0,0.026484409516585483,30.530029296875,13.5899658203125,0.004124314116092949
2010-07-19,1066.8499755859375,1074.699951171875,1061.1099853515625,1071.25,4089500000.0,0.004124314116092949,13.5899658203125,27.0599365234375,0.01780123683724685
2010-07-20,1064.530029296875,1083.93994140625,1056.8800048828125,1083.47998046875,4713280000.0,0.01780123683724685,27.0599365234375,23.7099609375,0.015717814455424122
2010-07-21,1086.6700439453125,1088.9599609375,1065.25,1069.5899658203125,4747180000.0,0.015717814455424122,23.7099609375,25.3599853515625,0.020081359713017385
2010-07-22,1072.1400146484375,1097.5,1072.1400146484375,1093.6700439453125,4826900000.0,0.020081359713017385,25.3599853515625,15.8499755859375,0.009604722536136742
2010-07-23,1092.1700439453125,1103.72998046875,1087.8800048828125,1102.6600341796875,4524570000.0,0.009604722536136742,15.8499755859375,13.7099609375,0.0109893053307323
2010-07-26,1102.8900146484375,1115.010009765625,1101.300048828125,1115.010009765625,4009650000.0,0.0109893053307323,13.7099609375,11.169921875,0.0031503003305979964
2010-07-27,1117.3599853515625,1120.949951171875,1109.780029296875,1113.8399658203125,4725690000.0,0.0031503003305979964,11.169921875,11.550048828125,0.006029582998085315
2010-07-28,1112.8399658203125,1114.6600341796875,1103.1099853515625,1106.1300048828125,4002390000.0,0.006029582998085315,11.550048828125,23.080078125,0.005902079570057602
2010-07-29,1108.0699462890625,1115.9000244140625,1092.8199462890625,1101.530029296875,4612420000.0,0.005902079570057602,23.080078125,18.429931640625,0.002876838378293078
2010-07-30,1098.43994140625,1106.43994140625,1088.010009765625,1101.5999755859375,4006450000.0,0.002876838378293078,18.429931640625,19.77001953125,0.01655030163500346
2010-08-02,1107.530029296875,1127.300048828125,1107.530029296875,1125.8599853515625,4144180000.0,0.01655030163500346,19.77001953125,8.679931640625,0.004336471671700772
2010-08-03,1125.3399658203125,1125.43994140625,1116.760009765625,1120.4599609375,4071820000.0,0.004336471671700772,8.679931640625,9.2900390625,0.005512578557456648
2010-08-04,1121.06005859375,1128.75,1119.4599609375,1127.239990234375,4057850000.0,0.005512578557456648,9.2900390625,7.75,2.6674213517320346e-05
2010-08-05,1125.780029296875,1126.56005859375,1118.81005859375,1125.81005859375,3685560000.0,2.6674213517320346e-05,7.75,15.8900146484375,0.00038315939398152546
2010-08-06,1122.0699462890625,1123.06005859375,1107.1700439453125,1121.6400146484375,3857890000.0,0.00038315939398152546,15.8900146484375,8.3299560546875,0.004444237635706456
2010-08-09,1122.800048828125,1129.239990234375,1120.9100341796875,1127.7900390625,3979360000.0,0.004444237635706456,8.3299560546875,15.580078125,0.001656382715395793
2010-08-10,1122.9200439453125,1127.1600341796875,1111.5799560546875,1121.06005859375,3979360000.0,0.001656382715395793,15.580078125,28.3399658203125,0.024550352841988192
2010-08-11,1116.8900146484375,1116.8900146484375,1088.550048828125,1089.469970703125,4511860000.0,0.024550352841988192,28.3399658203125,10.030029296875,0.0019695277964269704
2010-08-12,1081.47998046875,1086.719970703125,1076.68994140625,1083.6099853515625,4521050000.0,0.0019695277964269704,10.030029296875,7.25,0.0027443318211873243
2010-08-13,1082.219970703125,1086.25,1079.0,1079.25,3328890000.0,0.0027443318211873243,7.25,13.1300048828125,0.0017540902148208218
2010-08-16,1077.489990234375,1082.6199951171875,1069.489990234375,1079.3800048828125,3142450000.0,0.0017540902148208218,13.1300048828125,18.97998046875,0.010525735805103907
2010-08-17,1081.1600341796875,1100.1400146484375,1081.1600341796875,1092.5400390625,3968210000.0,0.010525735805103907,18.97998046875,14.010009765625,0.001904693986431738
2010-08-18,1092.0799560546875,1099.77001953125,1085.760009765625,1094.1600341796875,3724260000.0,0.001904693986431738,14.010009765625,21.7799072265625,0.015387515492887239
2010-08-19,1092.43994140625,1092.43994140625,1070.6600341796875,1075.6300048828125,4290540000.0,0.015387515492887239,21.7799072265625,11.719970703125,0.003663028605260748
2010-08-20,1075.6300048828125,1075.6300048828125,1063.9100341796875,1071.68994140625,3761570000.0,0.003663028605260748,11.719970703125,14.5,0.005589923308008163
2010-08-23,1073.3599853515625,1081.5799560546875,1067.0799560546875,1067.3599853515625,3210950000.0,0.005589923308008163,14.5,16.5198974609375,0.010656467809464675
